CSAFP,CBSAFP,GEOID,NAME,NAMELSAD,LSAD,MEMI,MTFCC,ALAND,AWATER,INTPTLAT,INTPTLON
,15540,15540,"Burlington-South Burlington, VT","Burlington-South Burlington, VT Metro Area",M1,1,G3110,3243255617,657485068,+44.6891168,-073.0411707
,15580,15580,"Butte-Silver Bow, MT","Butte-Silver Bow, MT Micro Area",M2,2,G3110,1859568288,1518177,+45.8962319,-112.6600714
,15620,15620,"Cadillac, MI","Cadillac, MI Micro Area",M2,2,G3110,2926041805,50671393,+44.3287385,-085.3264287
122,15660,15660,"Calhoun, GA","Calhoun, GA Micro Area",M2,2,G3110,921597971,5729801,+34.5096669,-084.8738622
548,15680,15680,"California-Lexington Park, MD","California-Lexington Park, MD Metro Area",M1,1,G3110,928885370,1050517131,+38.2202894,-076.5303837
548,15700,15700,"Cambridge, MD","Cambridge, MD Micro Area",M2,2,G3110,1400542024,1145384767,+38.4291957,-076.0474333
198,15740,15740,"Cambridge, OH","Cambridge, OH Micro Area",M2,2,G3110,1352631185,15666075,+40.0566648,-081.4978750
,15780,15780,"Camden, AR","Camden, AR Micro Area",M2,2,G3110,3525874166,27976577,+33.5675198,-092.7082209
,15820,15820,"Campbellsville, KY","Campbellsville, KY Micro Area",M2,2,G3110,689791858,27162461,+37.3661840,-085.3278364
444,15860,15860,"Cañon City, CO","Cañon City, CO Micro Area",M2,2,G3110,3970664546,2235374,+38.4551696,-105.4249583
427,15900,15900,"Canton, IL","Canton, IL Micro Area",M2,2,G3110,2241880793,43973314,+40.4652401,-090.2022689
184,15940,15940,"Canton-Massillon, OH","Canton-Massillon, OH Metro Area",M1,1,G3110,2512074440,24849678,+40.7110722,-081.2614743
162,15980,15980,"Cape Coral-Fort Myers, FL","Cape Coral-Fort Myers, FL Metro Area",M1,1,G3110,2030703925,1109326687,+26.5590348,-081.8919943
164,16020,16020,"Cape Girardeau, MO-IL","Cape Girardeau, MO-IL Metro Area",M1,1,G3110,3708758626,72943359,+37.3259361,-089.7626388
,16060,16060,"Carbondale-Marion, IL","Carbondale-Marion, IL Metro Area",M1,1,G3110,2600987211,110033784,+37.7573308,-089.1931810
,16100,16100,"Carlsbad-Artesia, NM","Carlsbad-Artesia, NM Micro Area",M2,2,G3110,10816855244,56325882,+32.4578347,-104.3064338
456,16180,16180,"Carson City, NV","Carson City, NV Metro Area",M1,1,G3110,374669607,32587484,+39.1530600,-119.7473792
,16220,16220,"Casper, WY","Casper, WY Metro Area",M1,1,G3110,13831948351,90949279,+42.9776447,-106.7682192
,16260,16260,"Cedar City, UT","Cedar City, UT Micro Area",M2,2,G3110,8537474409,11390956,+37.9093044,-113.3067405
168,16300,16300,"Cedar Rapids, IA","Cedar Rapids, IA Metro Area",M1,1,G3110,5202648187,29122009,+42.0863293,-091.6311439
122,16340,16340,"Cedartown, GA","Cedartown, GA Micro Area",M2,2,G3110,803751977,4688357,+33.9960153,-085.1883384
338,16380,16380,"Celina, OH","Celina, OH Micro Area",M2,2,G3110,1197738404,28425902,+40.5353325,-084.6320588
476,16460,16460,"Centralia, IL","Centralia, IL Micro Area",M2,2,G3110,1482448747,9481542,+38.6481057,-088.9204885
500,16500,16500,"Centralia, WA","Centralia, WA Micro Area",M2,2,G3110,6223151001,86954130,+46.5800714,-122.3774443
548,16540,16540,"Chambersburg-Waynesboro, PA","Chambersburg-Waynesboro, PA Metro Area",M1,1,G3110,2000052118,1544300,+39.9266851,-077.7244974
,16580,16580,"Champaign-Urbana, IL","Champaign-Urbana, IL Metro Area",M1,1,G3110,4974898388,8488624,+40.2344885,-088.2986226
170,16620,16620,"Charleston, WV","Charleston, WV Metro Area",M1,1,G3110,4519800286,33224908,+38.2832126,-081.4925567
,16660,16660,"Charleston-Mattoon, IL","Charleston-Mattoon, IL Micro Area",M2,2,G3110,2212662279,7163097,+39.4231628,-088.2422121
,16700,16700,"Charleston-North Charleston, SC","Charleston-North Charleston, SC Metro Area",M1,1,G3110,6706531005,1485739827,+33.0058153,-080.0061090
172,16740,16740,"Charlotte-Concord-Gastonia, NC-SC","Charlotte-Concord-Gastonia, NC-SC Metro Area",M1,1,G3110,13116575726,291051599,+35.1872950,-080.8674907
,16820,16820,"Charlottesville, VA","Charlottesville, VA Metro Area",M1,1,G3110,5760408914,45668341,+37.8545896,-078.5782820
174,16860,16860,"Chattanooga, TN-GA","Chattanooga, TN-GA Metro Area",M1,1,G3110,5410303008,126661620,+35.0493612,-085.3611582
,16940,16940,"Cheyenne, WY","Cheyenne, WY Metro Area",M1,1,G3110,6956482527,4273816,+41.2928302,-104.6603950
176,16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI","Chicago-Naperville-Elgin, IL-IN-WI Metro Area",M1,1,G3110,18637776415,6170610454,+41.8235214,-087.8282967
,17020,17020,"Chico, CA","Chico, CA Metro Area",M1,1,G3110,4238438196,105310997,+39.6659588,-121.6019188
198,17060,17060,"Chillicothe, OH","Chillicothe, OH Micro Area",M2,2,G3110,1784986611,9938846,+39.3238179,-083.0595805
178,17140,17140,"Cincinnati, OH-KY-IN","Cincinnati, OH-KY-IN Metro Area",M1,1,G3110,10789164169,191854509,+39.0694579,-084.4271533
,17200,17200,"Claremont-Lebanon, NH-VT","Claremont-Lebanon, NH-VT Micro Area",M2,2,G3110,10107965005,175735101,+43.7857408,-072.1591251
,17220,17220,"Clarksburg, WV","Clarksburg, WV Micro Area",M2,2,G3110,2353000494,10811595,+39.2883500,-080.4315298
,17260,17260,"Clarksdale, MS","Clarksdale, MS Micro Area",M2,2,G3110,1431035290,79322563,+34.2286699,-090.6031650
,17300,17300,"Clarksville, TN-KY","Clarksville, TN-KY Metro Area",M1,1,G3110,4398070643,132339119,+36.7492073,-087.5582833
,17340,17340,"Clearlake, CA","Clearlake, CA Micro Area",M2,2,G3110,3254348631,188852161,+39.0948019,-122.7467569
185,17380,17380,"Cleveland, MS","Cleveland, MS Micro Area",M2,2,G3110,2270541554,75515374,+33.7991391,-090.8841199
174,17420,17420,"Cleveland, TN","Cleveland, TN Metro Area",M1,1,G3110,1977106779,26871123,+35.1381174,-084.6550787
184,17460,17460,"Cleveland-Elyria, OH","Cleveland-Elyria, OH Metro Area",M1,1,G3110,5177922167,5128885835,+41.7603920,-081.7242168
,17500,17500,"Clewiston, FL","Clewiston, FL Micro Area",M2,2,G3110,2994620710,87035817,+26.5399670,-081.1521142
209,17540,17540,"Clinton, IA","Clinton, IA Micro Area",M2,2,G3110,1799830900,39514681,+41.8980732,-090.5342431
188,17580,17580,"Clovis, NM","Clovis, NM Micro Area",M2,2,G3110,3640098102,8190594,+34.5729841,-103.3460546
434,17620,17620,"Coamo, PR","Coamo, PR Micro Area",M2,2,G3110,202052316,38061,+18.1037997,-066.3575862
490,17640,17640,"Coco, PR","Coco, PR Micro Area",M2,2,G3110,179660999,115910809,+17.9714853,-066.2622515
518,17660,17660,"Coeur d'Alene, ID","Coeur d'Alene, ID Metro Area",M1,1,G3110,3205258021,185023431,+47.6771129,-116.6949184
,17700,17700,"Coffeyville, KS","Coffeyville, KS Micro Area",M2,2,G3110,1666728645,20601461,+37.1895369,-095.7424028
,17740,17740,"Coldwater, MI","Coldwater, MI Micro Area",M2,2,G3110,1311600891,34424716,+41.9184551,-085.0668852
,17780,17780,"College Station-Bryan, TX","College Station-Bryan, TX Metro Area",M1,1,G3110,5438078089,87231038,+30.7543917,-096.4885368
,17820,17820,"Colorado Springs, CO","Colorado Springs, CO Metro Area",M1,1,G3110,6951236702,12043614,+38.8455072,-104.6387277
190,17860,17860,"Columbia, MO","Columbia, MO Metro Area",M1,1,G3110,1775563346,14239688,+38.9898614,-092.3102022
192,17900,17900,"Columbia, SC","Columbia, SC Metro Area",M1,1,G3110,9590648628,339421964,+34.0841761,-081.0405961
194,17980,17980,"Columbus, GA-AL","Columbus, GA-AL Metro Area",M1,1,G3110,5014750987,61108060,+32.4368358,-084.9008787
294,18020,18020,"Columbus, IN","Columbus, IN Metro Area",M1,1,G3110,1053869826,6814131,+39.2058430,-085.8979988
200,18060,18060,"Columbus, MS","Columbus, MS Micro Area",M2,2,G3110,1309077220,28560499,+33.4714237,-088.4397227
,18100,18100,"Columbus, NE","Columbus, NE Micro Area",M2,2,G3110,1745910545,27167485,+41.5768655,-097.5134673
198,18140,18140,"Columbus, OH","Columbus, OH Metro Area",M1,1,G3110,12423092579,139045726,+39.9685617,-082.8359105
148,18180,18180,"Concord, NH","Concord, NH Micro Area",M2,2,G3110,2415829018,57547411,+43.2995786,-071.6800412
458,18220,18220,"Connersville, IN","Connersville, IN Micro Area",M2,2,G3110,556901556,366408,+39.6396552,-085.1850315
,18260,18260,"Cookeville, TN","Cookeville, TN Micro Area",M2,2,G3110,2960951079,35466927,+36.2772512,-085.4685013
,18300,18300,"Coos Bay, OR","Coos Bay, OR Micro Area",M2,2,G3110,4133690002,544752776,+43.1859095,-124.0941335
,18380,18380,"Cordele, GA","Cordele, GA Micro Area",M2,2,G3110,705921217,21739092,+31.9151491,-083.7535313
,18420,18420,"Corinth, MS","Corinth, MS Micro Area",M2,2,G3110,1036100568,3417891,+34.8865689,-088.5811091
,18460,18460,"Cornelia, GA","Cornelia, GA Micro Area",M2,2,G3110,716858330,5814561,+34.6343924,-083.5258749
236,18500,18500,"Corning, NY","Corning, NY Micro Area",M2,2,G3110,3601504767,35055663,+42.2667252,-077.3855253
204,18580,18580,"Corpus Christi, TX","Corpus Christi, TX Metro Area",M1,1,G3110,4620019299,1599430927,+27.8989315,-097.4012355
206,18620,18620,"Corsicana, TX","Corsicana, TX Micro Area",M2,2,G3110,2614935427,197626095,+32.0484480,-096.4769087
296,18660,18660,"Cortland, NY","Cortland, NY Micro Area",M2,2,G3110,1291815779,7112822,+42.5940390,-076.0762397
440,18700,18700,"Corvallis, OR","Corvallis, OR Metro Area",M1,1,G3110,1748712527,7740249,+44.4938816,-123.4246641
,18740,18740,"Coshocton, OH","Coshocton, OH Micro Area",M2,2,G3110,1460530916,9243155,+40.2967096,-081.9301092
525,18780,18780,"Craig, CO","Craig, CO Micro Area",M2,2,G3110,12284943876,19803412,+40.6163576,-108.2110988
294,18820,18820,"Crawfordsville, IN","Crawfordsville, IN Micro Area",M2,2,G3110,1306954200,2144021,+40.0402962,-086.8927145
,18860,18860,"Crescent City, CA","Crescent City, CA Micro Area",M2,2,G3110,2606117992,578742645,+41.7639580,-124.0036140
,18880,18880,"Crestview-Fort Walton Beach-Destin, FL","Crestview-Fort Walton Beach-Destin, FL Metro Area",M1,1,G3110,5097054271,916050468,+30.6410974,-086.3676916
,18900,18900,"Crossville, TN","Crossville, TN Micro Area",M2,2,G3110,1763849850,9823728,+35.9523984,-084.9947614
142,18980,18980,"Cullman, AL","Cullman, AL Micro Area",M2,2,G3110,1903070708,52424813,+34.1319229,-086.8692666
,19000,19000,"Cullowhee, NC","Cullowhee, NC Micro Area",M2,2,G3110,1272156138,9781460,+35.2799287,-083.1224776
,19060,19060,"Cumberland, MD-WV","Cumberland, MD-WV Metro Area",M1,1,G3110,1942504766,18434746,+39.5321854,-078.8070822
206,19100,19100,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX Metro Area",M1,1,G3110,24032805023,924349886,+32.8225584,-097.0251307
174,19140,19140,"Dalton, GA","Dalton, GA Metro Area",M1,1,G3110,1644528658,7253399,+34.7969222,-084.8563302
,19180,19180,"Danville, IL","Danville, IL Metro Area",M1,1,G3110,2326763522,7534491,+40.1867542,-087.7267779
,19220,19220,"Danville, KY","Danville, KY Micro Area",M2,2,G3110,1329030822,15775932,+37.5078476,-084.7356841
,19260,19260,"Danville, VA","Danville, VA Micro Area",M2,2,G3110,2620434771,26360616,+36.8118530,-079.4001219
380,19300,19300,"Daphne-Fairhope-Foley, AL","Daphne-Fairhope-Foley, AL Metro Area",M1,1,G3110,4117605847,1133109409,+30.6592183,-087.7460666
209,19340,19340,"Davenport-Moline-Rock Island, IA-IL","Davenport-Moline-Rock Island, IA-IL Metro Area",M1,1,G3110,5878605797,114209390,+41.3916799,-090.4600760
212,19380,19380,"Dayton, OH","Dayton, OH Metro Area",M1,1,G3110,3320520332,21195961,+39.8288538,-084.1418129
174,19420,19420,"Dayton, TN","Dayton, TN Micro Area",M2,2,G3110,816822292,54464086,+35.6005870,-084.9495522
290,19460,19460,"Decatur, AL","Decatur, AL Metro Area",M1,1,G3110,3289461477,119619242,+34.4893614,-087.0971469
,19500,19500,"Decatur, IL","Decatur, IL Metro Area",M1,1,G3110,1503973504,13409564,+39.8602372,-088.9615288
258,19540,19540,"Decatur, IN","Decatur, IN Micro Area",M2,2,G3110,878079474,2429955,+40.7457327,-084.9361305
142,10760,10760,"Alexander City, AL","Alexander City, AL Micro Area",M2,2,G3110,1855771079,128817905,+32.8633694,-085.7995532
426,12120,12120,"Atmore, AL","Atmore, AL Micro Area",M2,2,G3110,2447822304,20797758,+31.1222867,-087.1684097
206,14300,14300,"Bonham, TX","Bonham, TX Micro Area",M2,2,G3110,2307250942,20847063,+33.5911611,-096.1049882
297,15140,15140,"Brownsville, TN","Brownsville, TN Micro Area",M2,2,G3110,1380741549,2472509,+35.5853171,-089.2816536
,16140,16140,"Carroll, IA","Carroll, IA Micro Area",M2,2,G3110,1474835092,2145349,+42.0394920,-094.8676471
,16420,16420,"Central City, KY","Central City, KY Micro Area",M2,2,G3110,1209734539,31905594,+37.2138159,-087.1340919
,21640,21640,"Eufaula, AL-GA","Eufaula, AL-GA Micro Area",M2,2,G3110,2683847733,74696992,+31.8673285,-085.3353261
,21860,21860,"Fairmont, MN","Fairmont, MN Micro Area",M2,2,G3110,1844947511,44649915,+43.6771181,-094.5372525
290,22840,22840,"Fort Payne, AL","Fort Payne, AL Micro Area",M2,2,G3110,2012676476,4121538,+34.4609290,-085.8039920
,24330,24330,"Grand Rapids, MN","Grand Rapids, MN Micro Area",M2,2,G3110,6907775594,675388758,+47.4908166,-093.6111022
,26260,26260,"Hope, AR","Hope, AR Micro Area",M2,2,G3110,3484461197,42626475,+33.7007079,-093.4997607
324,27660,27660,"Jennings, LA","Jennings, LA Micro Area",M2,2,G3110,1687025362,18718206,+30.2695293,-092.8162205
423,37800,37800,"Pella, IA","Pella, IA Micro Area",M2,2,G3110,1436124182,41487001,+41.3314552,-093.0938490
,40760,40760,"Ruidoso, NM","Ruidoso, NM Micro Area",M2,2,G3110,12512530204,554703,+33.7408411,-105.4498055
,41260,41260,"St. Marys, PA","St. Marys, PA Micro Area",M2,2,G3110,2142856032,12818644,+41.4273339,-078.6539383
200,48500,48500,"West Point, MS","West Point, MS Micro Area",M2,2,G3110,1062066012,15393112,+33.6617328,-088.7833259
